ID,Email,Stock,Quantity,Price,Intention,Status,Date
523,FYNoFq9vnY@gmail.com,TM,85,626,BUY,AVAILABLE,2022-01-24
394,1BLn3SMtAC@gmail.com,KO,25,966,SELL,PARTIALLY FILLED,2022-01-04
618,01xsjJa56s@gmail.com,BAC,76,570,BUY,FULLY FILLED,2022-01-14
235,eKySRP4ZIS@gmail.com,FB,65,512,SELL,AVAILABLE,2022-01-24
251,w33Pj1GrXC@gmail.com,BABA,39,589,BUY,PARTIALLY FILLED,2022-01-25
830,noB1u4rp5x@gmail.com,TM,59,873,BUY,AVAILABLE,2022-01-29
706,FYNoFq9vnY@gmail.com,PYPL,45,649,SELL,AVAILABLE,2022-01-19
901,LnVoJvCjCX@gmail.com,PEP,96,764,SELL,FULLY FILLED,2022-01-25
451,hc4tmpqA6l@gmail.com,HSBC,67,890,SELL,PARTIALLY FILLED,2022-01-12
84,SLm0ZWuJCf@gmail.com,TSM,46,805,BUY,FULLY FILLED,2022-01-07
859,XIRqaNao9l@gmail.com,MA,17,576,SELL,AVAILABLE,2022-01-08
821,MgIxdcqyYi@gmail.com,DIS,56,756,BUY,AVAILABLE,2022-01-09
179,Q9bX21s44Q@gmail.com,INTC,47,858,BUY,PARTIALLY FILLED,2022-01-29
896,H304y17vhB@gmail.com,WMT,71,797,BUY,FULLY FILLED,2022-01-10
612,1a8SXh0w9D@gmail.com,AAPL,4,500,SELL,FULLY FILLED,2022-01-06
483,3T5NnHR0OY@gmail.com,INTC,8,824,SELL,AVAILABLE,2022-01-17
272,kPVn7GVZSC@gmail.com,ADBE,38,552,BUY,AVAILABLE,2022-01-30
555,tLyqjULlZU@gmail.com,HSBC,73,849,SELL,PARTIALLY FILLED,2022-01-26
321,c4LiHPJI4k@gmail.com,HSBC,34,503,BUY,AVAILABLE,2022-01-08
202,Y66l7M8EEN@gmail.com,NVDA,61,618,BUY,FULLY FILLED,2022-01-13
66,b2pUJWamtf@gmail.com,DIS,16,726,SELL,PARTIALLY FILLED,2022-01-15
634,RQiUgOcSFp@gmail.com,GOOG,47,514,BUY,FULLY FILLED,2022-01-25
511,grPOBk1STK@gmail.com,TSLA,96,971,SELL,FULLY FILLED,2022-01-05
234,t3Bs3FbJ8J@gmail.com,NVDA,62,923,BUY,FULLY FILLED,2022-01-19
228,w9NJgOp3VC@gmail.com,ORCL,89,945,BUY,AVAILABLE,2022-01-26
824,r3tKVPOYB0@gmail.com,MA,76,546,SELL,FULLY FILLED,2022-01-10
123,zx0LEAbqjl@gmail.com,UPS,80,740,SELL,PARTIALLY FILLED,2022-01-20
843,82s4iCz8TM@gmail.com,AZN,13,795,SELL,PARTIALLY FILLED,2022-01-06
715,YqmNYfZE98@gmail.com,TSM,28,850,SELL,FULLY FILLED,2022-01-25
850,0neYZHpsKz@gmail.com,UNH,63,649,SELL,PARTIALLY FILLED,2022-01-09
125,y0tdKyMkPD@gmail.com,HSBC,14,896,BUY,AVAILABLE,2022-01-22
679,ctjnwBtNl3@gmail.com,DIS,40,686,SELL,PARTIALLY FILLED,2022-01-29
230,ki2i49yT0t@gmail.com,PYPL,97,643,SELL,FULLY FILLED,2022-01-03
387,kaLMMSExJ8@gmail.com,HSBC,61,896,SELL,FULLY FILLED,2022-01-19
586,dDYrdkwgfE@gmail.com,PEP,55,865,SELL,FULLY FILLED,2022-01-02
893,qwDdJGxfC4@gmail.com,MA,66,563,SELL,AVAILABLE,2022-01-26
364,tkloguOWui@gmail.com,HSBC,20,813,SELL,FULLY FILLED,2022-01-20
872,dS3kpttxhK@gmail.com,AZN,85,737,BUY,AVAILABLE,2022-01-16
124,1VAz2jdOz1@gmail.com,ADBE,98,840,BUY,FULLY FILLED,2022-01-08
278,Q1VAxwPfgH@gmail.com,NFLX,8,595,SELL,AVAILABLE,2022-01-20
398,CpFeAeXEqz@gmail.com,ADBE,87,525,SELL,FULLY FILLED,2022-01-12
190,pdwyHg4y6a@gmail.com,NFLX,50,881,SELL,FULLY FILLED,2022-01-05
477,9emjhe6vQt@gmail.com,DIS,49,611,SELL,FULLY FILLED,2022-01-24
417,ffXQqC1Xgr@gmail.com,GOOG,39,701,BUY,FULLY FILLED,2022-01-11
132,jO2lgt2fJS@gmail.com,HSBC,9,802,SELL,AVAILABLE,2022-01-05
454,FyCHpEqJRM@gmail.com,NVDA,40,526,SELL,FULLY FILLED,2022-01-19
0,ASNwZWce0e@gmail.com,HSBC,76,649,BUY,AVAILABLE,2022-01-16
873,4QggR7hcVv@gmail.com,PYPL,65,861,SELL,FULLY FILLED,2022-01-10
671,UtywOaFCzr@gmail.com,AAPL,13,712,SELL,PARTIALLY FILLED,2022-01-11
288,bneuBUK9oD@gmail.com,AZN,43,637,SELL,FULLY FILLED,2022-01-25
916,jC8AgrlpoW@gmail.com,AMZN,97,839,BUY,FULLY FILLED,2022-01-22
369,mTTSLO2Uwt@gmail.com,UPS,96,563,SELL,AVAILABLE,2022-01-26
442,5HUAKPo1ER@gmail.com,NFLX,94,935,SELL,FULLY FILLED,2022-01-27
95,3T5NnHR0OY@gmail.com,PYPL,76,501,SELL,PARTIALLY FILLED,2022-01-09
714,nMQ4wseIQ2@gmail.com,TSM,3,731,BUY,AVAILABLE,2022-01-02
563,nmcygo7r8Q@gmail.com,ADBE,62,987,BUY,AVAILABLE,2022-01-09
693,5uVUnNivDR@gmail.com,AZN,96,927,BUY,FULLY FILLED,2022-01-09
183,DaoU37Mrty@gmail.com,PFE,92,763,SELL,PARTIALLY FILLED,2022-01-11
360,EswiwASrh0@gmail.com,HSBC,68,506,BUY,AVAILABLE,2022-01-10
756,is1efvQDf5@gmail.com,JNJ,26,996,BUY,FULLY FILLED,2022-01-19
350,evnLghixDo@gmail.com,PFE,99,796,SELL,AVAILABLE,2022-01-15
181,dS3kpttxhK@gmail.com,HSBC,55,597,SELL,AVAILABLE,2022-01-24
726,t9EnPGA8yX@gmail.com,UPS,74,831,SELL,FULLY FILLED,2022-01-05
654,hbBmUuKOjh@gmail.com,AMZN,85,766,BUY,AVAILABLE,2022-01-12
550,ZGc9uGkuvb@gmail.com,FB,86,899,BUY,FULLY FILLED,2022-01-14
487,V36w08fYHn@gmail.com,PEP,33,791,BUY,AVAILABLE,2022-01-05
65,nMQ4wseIQ2@gmail.com,DIS,88,805,BUY,FULLY FILLED,2022-01-27
789,1BLn3SMtAC@gmail.com,JPM,44,841,BUY,AVAILABLE,2022-01-16
424,3MYuLwnNbG@gmail.com,GOOG,20,545,BUY,FULLY FILLED,2022-01-08
874,jFBrEHfx7o@gmail.com,JNJ,63,977,SELL,AVAILABLE,2022-01-01
575,4sn7z7fIjD@gmail.com,NVDA,58,812,BUY,FULLY FILLED,2022-01-16
227,i9UOPFHDGZ@gmail.com,BAC,93,888,BUY,FULLY FILLED,2022-01-09
214,V9X3VPrFVE@gmail.com,WMT,61,503,SELL,FULLY FILLED,2022-01-10
976,iqz8IidAPW@gmail.com,COST,22,505,SELL,PARTIALLY FILLED,2022-01-23
591,pGljfPf65Y@gmail.com,TSM,93,636,SELL,FULLY FILLED,2022-01-14
797,ZbrIWGJXq4@gmail.com,INTC,17,525,SELL,AVAILABLE,2022-01-27
548,lb3M2TqhWX@gmail.com,UNH,45,624,SELL,PARTIALLY FILLED,2022-01-13
835,6d5v81U9wS@gmail.com,PFE,23,892,BUY,PARTIALLY FILLED,2022-01-10
915,srU1CBXKCp@gmail.com,TSM,81,550,SELL,AVAILABLE,2022-01-14
957,3T5NnHR0OY@gmail.com,MSFT,62,698,BUY,FULLY FILLED,2022-01-14
955,GVoRPsGjQJ@gmail.com,KO,56,908,BUY,PARTIALLY FILLED,2022-01-30
338,FYNoFq9vnY@gmail.com,ADBE,10,986,BUY,FULLY FILLED,2022-01-29
676,p0j4cfRmnm@gmail.com,HSBC,55,935,BUY,FULLY FILLED,2022-01-07
339,79UKGnsW59@gmail.com,TM,1,642,BUY,PARTIALLY FILLED,2022-01-03
646,k34p5iq1WN@gmail.com,AZN,11,831,BUY,AVAILABLE,2022-01-22
855,fWHktJfS0b@gmail.com,ADBE,8,818,BUY,PARTIALLY FILLED,2022-01-06
63,zx0LEAbqjl@gmail.com,AAPL,63,738,BUY,PARTIALLY FILLED,2022-01-22
871,Ev2i5jAC3V@gmail.com,UNH,23,726,BUY,AVAILABLE,2022-01-27
614,jFBrEHfx7o@gmail.com,PEP,31,618,BUY,FULLY FILLED,2022-01-09
597,PUaeV2HQep@gmail.com,ADBE,13,919,BUY,PARTIALLY FILLED,2022-01-03
903,2Ahk7948up@gmail.com,HSBC,61,777,BUY,PARTIALLY FILLED,2022-01-07
55,bEJB9pPcQu@gmail.com,PYPL,12,886,BUY,AVAILABLE,2022-01-01
639,27PBpvUkdu@gmail.com,TSLA,25,951,BUY,AVAILABLE,2022-01-08
534,6OK7Ar3Vn6@gmail.com,DIS,62,737,BUY,FULLY FILLED,2022-01-16
590,NEXSiHvEgS@gmail.com,NFLX,82,754,BUY,FULLY FILLED,2022-01-19
885,Wks3clh7Vl@gmail.com,HSBC,36,958,BUY,AVAILABLE,2022-01-16
771,f45tOdeMH8@gmail.com,BABA,71,611,BUY,FULLY FILLED,2022-01-29
985,AvYYN5ST7N@gmail.com,GOOG,65,905,BUY,AVAILABLE,2022-01-09
743,lWK2Qt7Drt@gmail.com,BABA,91,860,BUY,FULLY FILLED,2022-01-06
206,24vvzB8JFp@gmail.com,PFE,90,894,BUY,AVAILABLE,2022-01-03
565,w9NJgOp3VC@gmail.com,UNH,74,691,BUY,AVAILABLE,2022-01-18
57,pCCAReRNHU@gmail.com,ADBE,78,779,BUY,AVAILABLE,2022-01-06
489,kFxw0Zw6Qm@gmail.com,HSBC,85,563,BUY,FULLY FILLED,2022-01-11
254,taGNKmJAr2@gmail.com,PYPL,7,752,BUY,AVAILABLE,2022-01-05
778,wT2knkMllS@gmail.com,TM,1,819,BUY,FULLY FILLED,2022-01-31
496,gdC9P4Fepn@gmail.com,MSFT,88,913,BUY,FULLY FILLED,2022-01-17
579,G59Uv3lVMv@gmail.com,MA,89,597,BUY,PARTIALLY FILLED,2022-01-24
504,CQG2OYcmOn@gmail.com,MA,100,665,BUY,FULLY FILLED,2022-01-07
991,xj688VzoxU@gmail.com,JNJ,20,587,BUY,PARTIALLY FILLED,2022-01-16
22,ryicpd9OLz@gmail.com,PEP,81,799,BUY,AVAILABLE,2022-01-05
237,lb3M2TqhWX@gmail.com,TSM,12,701,BUY,FULLY FILLED,2022-01-29
672,w0W9HjodPC@gmail.com,PFE,68,804,BUY,AVAILABLE,2022-01-03
485,pSyZpv52Bp@gmail.com,PFE,21,634,BUY,FULLY FILLED,2022-01-06
466,l7tAKVNnyA@gmail.com,DIS,28,707,BUY,FULLY FILLED,2022-01-11
407,lb3M2TqhWX@gmail.com,UPS,40,780,BUY,AVAILABLE,2022-01-04
602,4aw77YiXHv@gmail.com,JPM,82,943,BUY,PARTIALLY FILLED,2022-01-19
204,knrBMhM6IA@gmail.com,FB,44,569,BUY,FULLY FILLED,2022-01-14
538,PJKhqg5VEC@gmail.com,UPS,30,851,BUY,AVAILABLE,2022-01-26
